address;city;floor;id;latitude;longitude;price;rooms;sq;year
Pr¹dnik Bia³y Stelmachów;Kraków;7.0;20229.0;501.004.008;198.877.694;349000.0;1.0;30.5;2009.0
Wola ul. Szulborska;Warszawa;0.0;8240.0;522.306.919;209.332.447;539000.0;3.0;48.2;1967.0
Praga-Pó³noc Jagielloñska;Warszawa;5.0;14198.0;522.512.338;210.349.704;1600000.0;4.0;90.59;1911.0
Dêbniki;Kraków;2.0;19002.0;500.518.611;199.270.367;440000.0;2.0;46.54;2018.0
wielkopolskie;Poznañ;1.0;86.0;524.006.632;1.691.973.259.178.080;593000.0;4.0;91.0;2021.0
Mokotów ul. Bukietowa;Warszawa;1.0;6602.0;521.908.609;210.123.427;465000.0;2.0;36.0;1965.0
Stare Miasto œw. Tomasza;Kraków;3.0;29393.0;50.062.474.300.000.000;19.940.753.678.621.000;1520000.0;4.0;67.34;1920.0
Nowa Huta;Kraków;1.0;18657.0;50.080.618.650.000.000;20.129.332.198.005.200;375000.0;2.0;47.0;1950.0
Grzegórzki;Kraków;9.0;29206.0;5.006.497.215;19.968.825.516.425.300;982740.0;3.0;74.45;2020.0
Ochota;Warszawa;3.0;9393.0;52.212.225;209.726.299;1195000.0;2.0;70.0;1995.0
Grzegórzki Olsza Pilotów;Kraków;3.0;28117.0;500.789.571;199.715.267;629000.0;3.0;60.0;2003.0
Wilda Umiñskiego Kosiñskiego Robocza Fabryczna Pr¹dzyñskiego Sikorskiego 28 Czerwca 1956r;Poznañ;4.0;47.0;5.225.238;1.689.746;560000.0;3.0;89.4;1903.0
Bronowice;Kraków;1.0;22720.0;500.833.247;19.869.783.648.014.800;480000.0;2.0;46.0;2009.0
Podgórze Duchackie Wola Duchacka Walerego S³awka;Kraków;1.0;21382.0;500.205.244;199.601.785;679000.0;4.0;84.17;2021.0
Dêbniki Kliny-Zacisze Babinicza;Kraków;1.0;23259.0;500.011.381;19.899.539;530000.0;2.0;50.24;2009.0
Wola Skierniewicka;Warszawa;10.0;13092.0;522.289.785;209.696.727;1456163.0;4.0;113.97;2021.0
Mistrzejowice;Kraków;0.0;24024.0;5.009.742.625;2.000.960.263.225.890;512694.0;4.0;65.73;2020.0
Wola Odolany Stañczyka;Warszawa;2.0;11047.0;522.221.684;209.574.271;520000.0;3.0;48.33;2017.0
Mokotów Górny Mokotów;Warszawa;1.0;13802.0;521.926.848;210.107.885;409000.0;2.0;36.0;1969.0
W³ochy;Warszawa;0.0;13222.0;521.861.093;209.484.377;730000.0;4.0;84.9;1979.0
Grzegórzki;Kraków;2.0;22322.0;5.006.497.215;19.968.825.516.425.300;358000.0;2.0;34.0;1975.0
Stare Miasto Centrum;Poznañ;2.0;2786.0;523.601.021;16.849.834.118.146.600;424000.0;3.0;51.0;2021.0
Œródmieœcie Stanis³awa Dubois;Warszawa;3.0;8243.0;522.511.779;209.960.253;670000.0;2.0;46.0;1958.0
¯oliborz;Warszawa;2.0;13639.0;522.675.944;209.796.975;1587500.0;5.0;126.8;2013.0
Dêbniki Ludwinów;Kraków;8.0;25288.0;50.047.954.849.999.900;19.931.461.686.754.100;909000.0;3.0;70.47;2020.0
Nowe Miasto Staro³êka Orl¹t;Poznañ;2.0;3899.0;524.006.632;1.691.973.259.178.080;500616.0;3.0;73.62;2020.0
Zwierzyniec Salwator gen. Tadeusza Koœciuszki;Kraków;1.0;28460.0;500.469.432;19.997.153.435.836.600;1000000.0;3.0;108.53;1932.0
Nowe Miasto Malta;Poznañ;3.0;2019.0;5.240.739.345;16.979.467.067.544.700;570542.0;4.0;68.74;2021.0
Nowa Huta Czy¿yny Nowohucka 46;Kraków;3.0;30148.0;500.558.029;199.993.305;487227.0;3.0;52.39;2022.0
Nowa Huta Czy¿yny Stanis³awa Lema;Kraków;1.0;25704.0;5.006.772.015;1.999.154.900.943.170;623308.0;3.0;63.28;2022.0
Bielany Marymont Ul. S³owiañska 23;Warszawa;1.0;13625.0;5.227.575.215;20.966.036.805.175.500;820701.0;2.0;55.83;2022.0
Mokotów ul. Domaniewska 34B;Warszawa;6.0;9209.0;521.839.266;21.008.725;706100.0;2.0;47.62;2022.0
Bie¿anów-Prokocim Bie¿anów Du¿a Góra;Kraków;3.0;19585.0;501.094.444;211.480.556;510000.0;4.0;62.0;1980.0
Stare Miasto Basztowa;Kraków;4.0;26789.0;500.469.432;19.997.153.435.836.600;2290000.0;3.0;178.0;1930.0
Wola Wolska;Warszawa;1.0;14882.0;522.338.232;209.663.932;680000.0;3.0;70.0;1993.0
Ochota;Warszawa;7.0;12148.0;52.212.225;209.726.299;2287000.0;4.0;138.0;2020.0
Mokotów Cybernetyki;Warszawa;2.0;11419.0;521.775.042;209.878.921;640000.0;3.0;60.7;2020.0
Warszawa mazowieckie;Warszawa;1.0;14250.0;523.179.666;209.962.469;425000.0;3.0;57.21;2021.0
Dêbniki Ruczaj dr. Jana Piltza;Kraków;0.0;20150.0;500.076.191;198.888.826;399000.0;2.0;43.01;2022.0
Podgórze Duchackie Wola Duchacka ul. Sanocka;Kraków;7.0;20004.0;500.175.402;199.527.701;499000.0;4.0;70.4;1980.0
Nowe Miasto Malta ul. Katowicka;Poznañ;2.0;5727.0;523.973.449;169.619.394;429887.5;3.0;49.13;2022.0
Mokotów Stanis³awa ¯aryna;Warszawa;4.0;13207.0;522.043.488;209.965.175;740000.0;2.0;42.32;2004.0
Je¿yce Strzeszyn ul. Literacka;Poznañ;0.0;2459.0;524.468.701;168.742.264;424695.0;2.0;61.55;2022.0
Pr¹dnik Bia³y Henryka Pachoñskiego;Kraków;2.0;28166.0;500.949.773;19.920.405.494.289.900;335000.0;2.0;38.66;2021.0
Bronowice Bronowice Ma³e ¯eleñskiego - ok.;Kraków;1.0;26257.0;500.833.247;19.869.783.648.014.800;1230600.0;5.0;140.0;2019.0
Mistrzejowice Piastów;Kraków;1.0;25739.0;50.101.206.899.999.900;20.017.364.300.393.400;635000.0;3.0;63.6;2020.0
Bemowo Jelonki Czumy;Warszawa;7.0;12515.0;5.223.717.775;2.091.407.968.020.830;479000.0;2.0;50.1;1978.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;4.0;24816.0;500.492.242;199.703.793;749000.0;3.0;72.97;2021.0
Bia³o³êka Tarchomin Józefa Mehoffera;Warszawa;0.0;8827.0;523.421.232;20.971.726;445000.0;3.0;52.0;2022.0
Wola Wieluñska;Warszawa;1.0;18238.0;511.702.436;183.930.364;399000.0;2.0;35.6;1975.0
Bemowo;Warszawa;2.0;17036.0;522.389.738;209.132.881;599000.0;2.0;50.0;2005.0
Wzgórza Krzes³awickie ul. Gustawa Morcinka;Kraków;2.0;25001.0;501.047.809;200.362.743;374204.0;3.0;55.03;2020.0
Je¿yce ul. œw. Wawrzyñca;Poznañ;3.0;2646.0;524.201.252;168.956.979;526839.0;3.0;69.78;2021.0
Praga-Po³udnie Saska Kêpa;Warszawa;9.0;10405.0;5.223.280.325;21.054.660.077.101.200;445000.0;2.0;38.0;1975.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;3.0;24707.0;500.242.313;19.959.569;419000.0;2.0;46.54;2021.0
Dêbniki;Kraków;8.0;29787.0;500.518.611;199.270.367;909063.0;3.0;70.47;2020.0
Mokotów ul. Marsylska;Warszawa;4.0;11001.0;521.755.894;210.513.959;569000.0;3.0;56.0;1975.0
Wola Muranów;Warszawa;1.0;9645.0;5.224.033.315;20.987.097.142.274.700;872734.0;3.0;77.19;2021.0
Podgórze Zab³ocie Zab³ocie;Kraków;3.0;18463.0;500.478.769;19.961.368.688.357.400;429000.0;2.0;34.74;2021.0
Grzegórzki Stanis³awa Lema;Kraków;4.0;23497.0;5.006.772.015;1.999.154.900.943.170;560500.0;3.0;56.05;2021.0
Œródmieœcie Grzybowska;Warszawa;2.0;16253.0;52.235.745.800.000.000;20.993.720.703.559.500;2199000.0;4.0;98.0;2020.0
Grunwald £azarz Stanis³awa Wyspiañskiego;Poznañ;3.0;3618.0;52.397.412;168.995.449;1001246.0;4.0;126.74;1910.0
Praga-Po³udnie;Warszawa;1.0;15782.0;522.373.961;210.712.578;959000.0;3.0;80.0;2010.0
Wola Grzybowska;Warszawa;10.0;11498.0;522.508.848;212.393.758;884000.0;1.0;34.0;2020.0
Dêbniki gen. Antoniego Józefa Madaliñskiego;Kraków;2.0;29605.0;500.527.679;199.282.413;2367750.0;4.0;115.5;2019.0
Mokotów;Warszawa;7.0;17391.0;521.939.874;210.457.809;749000.0;3.0;60.0;2020.0
Stare Miasto ul. D³uga 24;Kraków;3.0;29984.0;500.679.951;19.938.312.990.811.100;598771.2;1.0;29.76;2020.0
Grunwald Jeleniogórska 1/3;Poznañ;0.0;5567.0;52.404.212;16.882.542;387573.0;2.0;56.17;2021.0
Ursus;Warszawa;0.0;15855.0;521.960.985;208.828.989;210000.0;1.0;16.0;1939.0
Wola ul. Syreny;Warszawa;5.0;14080.0;522.372.894;209.619.246;835000.0;2.0;38.4;2020.0
wielkopolskie;Poznañ;2.0;3654.0;524.006.632;1.691.973.259.178.080;333743.0;2.0;40.21;2022.0
Pr¹dnik Bia³y Miko³aja Reja;Kraków;5.0;25870.0;50.086.051;199.433.075;749000.0;3.0;77.0;2000.0
Pr¹dnik Bia³y;Kraków;2.0;18362.0;501.035.684;19.953.603.106.301.200;298000.0;1.0;26.0;2022.0
Bia³o³êka Tarchomin Dionizosa;Warszawa;3.0;18214.0;523.389.688;2.095.054;270000.0;2.0;30.45;2020.0
Ursus ul. Posag 7 Panien;Warszawa;1.0;8734.0;522.059.446;208.852.777;435000.0;2.0;45.34;2020.0
Stare Miasto;Poznañ;4.0;2518.0;524.087.213;169.336.538;354647.0;2.0;51.01;2021.0
Podgórze Duchackie;Kraków;10.0;25399.0;5.001.618.985;19.959.420.960.382.200;299000.0;1.0;37.0;1980.0
Bie¿anów-Prokocim ul. Heleny;Kraków;3.0;22550.0;500.146.171;200.244.897;269000.0;1.0;35.36;1980.0
Bia³o³êka;Warszawa;5.0;17407.0;523.196.649;210.211.773;789000.0;3.0;68.63;2019.0
Wilanów;Warszawa;4.0;12764.0;521.530.829;211.104.411;700000.0;3.0;56.0;2016.0
Rembertów Che³m¿yñska;Warszawa;5.0;10512.0;522.459.641;21.133.045;472985.0;4.0;67.09;2022.0
Wawer Anin Stradomska;Warszawa;0.0;8142.0;522.258.823;211.574.449;671000.0;3.0;55.0;2014.0
Bemowo;Warszawa;3.0;8480.0;522.389.738;209.132.881;728000.0;3.0;56.0;2018.0
Grzegórzki ul. p³k. Francesco Nullo;Kraków;4.0;28786.0;500.469.432;19.997.153.435.836.600;849408.0;3.0;75.84;2022.0
Pr¹dnik Bia³y Szymona Zimorowicza;Kraków;5.0;18349.0;500.950.503;199.284.425;289000.0;1.0;25.5;2021.0
Wola Towarowa 35;Warszawa;6.0;6638.0;522.265.025;209.861.507;825000.0;2.0;50.0;2012.0
Bie¿anów-Prokocim Z³ocieñ;Kraków;1.0;20142.0;500.225.216;200.481.276;287210.0;2.0;37.3;2021.0
Grunwald Górczyn ul. Ceglana;Poznañ;2.0;3564.0;523.709.933;168.631.459;437441.0;2.0;42.47;2020.0
Targówek;Warszawa;1.0;14442.0;522.751.918;210.580.854;809000.0;4.0;85.0;2020.0
£agiewniki-Borek Fa³êcki;Kraków;1.0;24490.0;500.199.633;199.294.446;348000.0;1.0;39.0;2000.0
Bronowice ul. Bronowicka 5;Kraków;1.0;28307.0;500.778.251;19.900.680.986.965.700;498065.0;2.0;43.31;2021.0
Pr¹dnik Czerwony Aleja 29 Listopada;Kraków;2.0;28506.0;51.728.259;185.076.219;425985.0;2.0;40.41;2020.0
Praga-Po³udnie Orlego Lotu;Warszawa;0.0;7851.0;522.271.098;210.919.358;600000.0;5.0;65.0;1981.0
Grzegórzki;Kraków;10.0;23461.0;5.006.497.215;19.968.825.516.425.300;699000.0;3.0;53.0;2020.0
Ursus;Warszawa;0.0;11864.0;521.960.985;208.828.989;332283.0;1.0;31.0;2022.0
W³ochy;Warszawa;3.0;12936.0;521.861.093;209.484.377;548886.0;3.0;48.5;1965.0
Podgórze Duchackie Piaski Wielkie Adama Bochenka;Kraków;4.0;25518.0;500.127.186;199.775.244;320000.0;2.0;35.75;2021.0
Wola;Warszawa;1.0;17908.0;522.362.379;209.547.815;727480.0;2.0;52.0;2012.0
Praga-Pó³noc;Warszawa;3.0;8354.0;522.648.843;210.273.442;575000.0;2.0;56.16;2020.0
Stare Miasto Naramowice;Poznañ;0.0;421.0;524.496.489;169.494.082;301277.0;2.0;40.99;2022.0
Podgórze Duchackie Walerego S³awka;Kraków;2.0;24160.0;500.242.313;19.959.569;519000.0;3.0;57.43;2021.0
Pr¹dnik Czerwony ul. Œliczna;Kraków;5.0;29138.0;500.469.432;19.997.153.435.836.600;587221.92;3.0;60.08;2021.0
Wola Juliana Konstantego Ordona;Warszawa;1.0;10504.0;522.247.928;209.525.803;517329.0;2.0;45.24;2021.0
Pr¹dnik Bia³y Stefana Banacha;Kraków;0.0;29339.0;501.015.333;199.640.995;435000.0;2.0;43.0;2019.0
Bieñczyce Cienista;Kraków;2.0;22873.0;500.853.249;20.038.016;435000.0;3.0;59.0;1980.0
Krowodrza ul. Eljasza Walerego Radzikowskiego;Kraków;1.0;18878.0;500.894.188;198.836.634;206055.0;1.0;21.69;2020.0
Nowe Miasto Malta ul. Katowicka;Poznañ;3.0;5793.0;523.973.449;169.619.394;657647.5;4.0;90.71;2022.0
¯oliborz ul. Ludwika Rydygiera;Warszawa;2.0;14153.0;522.590.164;209.919.642;1165000.0;3.0;87.7;2013.0
Stare Miasto;Poznañ;1.0;2247.0;524.087.213;169.336.538;419178.24;2.0;49.96;1860.0
Ursus Drzyma³y;Warszawa;3.0;15032.0;521.914.574;208.868.288;370000.0;2.0;37.8;1964.0
Stare Miasto;Poznañ;5.0;2710.0;524.087.213;169.336.538;456085.0;3.0;58.41;2020.0
Bia³o³êka;Warszawa;5.0;10054.0;523.196.649;210.211.773;450000.0;2.0;47.0;2020.0
Pr¹dnik Bia³y Eljasza Walerego Radzikowskiego;Kraków;3.0;21470.0;500.835.261;199.038.175;515000.0;2.0;54.83;2003.0
Stare Miasto Jana Kochanowskiego;Kraków;2.0;28783.0;500.661.357;19.927.934;1800000.0;3.0;105.19;1900.0
Ursynów;Warszawa;3.0;12122.0;52.141.039;210.323.214;716900.0;3.0;60.0;2019.0
Bia³o³êka Tarchomin;Warszawa;3.0;13000.0;5.232.069.265;20.970.833.868.700.900;578000.0;4.0;70.18;2022.0
Mokotów Czerniaków ul. Bernardyñska;Warszawa;5.0;6611.0;521.936.583;210.614.172;800000.0;2.0;58.0;2005.0
Nowe Miasto Staro³êka Orl¹t;Poznañ;3.0;3901.0;524.006.632;1.691.973.259.178.080;461058.0;3.0;66.82;2020.0
Mistrzejowice Piasta Ko³odzieja;Kraków;5.0;22484.0;500.986.433;200.132.206;304759.0;2.0;33.49;2022.0
Wola;Warszawa;10.0;8683.0;522.362.379;209.547.815;420000.0;2.0;27.0;1972.0
Wola;Warszawa;0.0;13206.0;522.362.379;209.547.815;1199000.0;4.0;87.0;2014.0
Mokotów Sielce;Warszawa;3.0;10991.0;521.964.999;210.463.338;495000.0;3.0;45.83;1965.0
Podgórze Duchackie Kurdwanów ul. Marii i Boles³awa Wys³ouchów;Kraków;4.0;29362.0;500.077.457;199.627.784;399000.0;3.0;62.5;1985.0
Wilda Dolna Wilda Wierzbiêcice;Poznañ;2.0;3190.0;523.922.747;169.202.059;599000.0;4.0;124.17;1910.0
Stare Miasto Wilczak Wilczak 16 A;Poznañ;2.0;6236.0;524.300.916;169.514.725.830.321;495824.0;3.0;65.24;2020.0
Wola;Warszawa;3.0;8643.0;522.362.379;209.547.815;1400000.0;4.0;88.0;2016.0
Krowodrza;Kraków;1.0;19856.0;5.007.087.985;1.991.656.311.814.470;289000.0;1.0;19.5;1948.0
Krowodrza;Kraków;1.0;24066.0;5.007.087.985;1.991.656.311.814.470;499000.0;2.0;44.5;1970.0
Bie¿anów-Prokocim Bie¿anów;Kraków;1.0;19132.0;500.128.958;200.258.584;424000.0;2.0;48.3;2002.0
Mokotów Buska;Warszawa;1.0;11690.0;52.176.777;210.690.873;704600.0;3.0;73.7;2021.0
Wzgórza Krzes³awickie ul.Gustawa Morcinka;Kraków;0.0;26646.0;501.047.809;200.362.743;271646.0;2.0;38.26;2022.0
Wilanów Aleja Rzeczypospolitej;Warszawa;1.0;10076.0;521.537.994;210.822.817;1112000.0;3.0;90.0;2010.0
Je¿yce;Poznañ;0.0;4447.0;52.413.045;169.022.122;492031.0;2.0;47.77;2020.0
Œródmieœcie Zenona Klemensiewicza;Kraków;0.0;24663.0;500.814.925;199.500.226;218564.0;1.0;15.69;2021.0
Podgórze Duchackie Wola Duchacka ul. Czarnogórska;Kraków;1.0;19144.0;500.197.183;199.709.187;570000.0;3.0;57.36;2010.0
Grzegórzki ul. Grzegórzecka;Kraków;5.0;20204.0;500.587.885;199.500.605;1299000.0;3.0;67.0;2015.0
Krowodrza Warmijska;Kraków;1.0;26239.0;500.721.464;199.069.847;590000.0;5.0;60.0;1970.0
Bronowice Stañczyka;Kraków;6.0;27362.0;500.788.285;198.942.504;452430.0;2.0;41.13;2021.0
Bie¿anów-Prokocim;Kraków;0.0;20199.0;5.001.706.235;20.022.991.856.015.300;339000.0;2.0;40.0;1920.0
Grunwald £azarz;Poznañ;2.0;2240.0;5.240.537;1.690.232.988.904.300;475000.0;2.0;41.0;1904.0
Stare Miasto Winogrady;Poznañ;3.0;418.0;524.348.647;169.383.531;648000.0;3.0;80.8;1997.0
Wawer Las Sêczkowa;Warszawa;0.0;8547.0;522.179.222;2.110.861;799000.0;4.0;100.61;2021.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;2.0;24926.0;500.492.242;199.703.793;429000.0;2.0;34.73;2021.0
Pr¹dnik Czerwony ul. Zenona Klemensiewicza;Kraków;5.0;22633.0;500.814.925;199.500.226;227000.0;1.0;16.04;2021.0
Ursus Posag 7 Panien;Warszawa;6.0;11019.0;5.220.391.495;20.878.297.686.644.200;383000.0;2.0;42.96;2022.0
Pr¹dnik Bia³y Henryka Pachoñskiego;Kraków;2.0;23407.0;500.949.773;19.920.405.494.289.900;488064.0;3.0;52.48;2022.0
Bia³o³êka Dêbowa;Warszawa;0.0;9270.0;523.607.157;209.436.496;309000.0;2.0;49.61;2020.0
Dêbniki Kliny-Zacisze bpa. A. Ma³ysiaka;Kraków;3.0;30059.0;499.988.318;198.938.784;464439.0;3.0;67.31;2020.0
Stare Miasto Krowoderska;Kraków;3.0;19582.0;500.724.073;199.317.197;1081500.0;5.0;103.0;1876.0
Mokotów Bobrowiecka;Warszawa;7.0;7571.0;521.990.951;210.463.761;1710000.0;3.0;127.34;2007.0
Podgórze ul. p³k. Ryszarda Kukliñskiego 7;Kraków;1.0;29649.0;500.469.432;19.997.153.435.836.600;365965.2;1.0;34.46;2020.0
Grunwald £azarz;Poznañ;3.0;2217.0;5.240.537;1.690.232.988.904.300;442814.0;2.0;51.49;1910.0
Wola;Warszawa;2.0;10979.0;522.362.379;209.547.815;599000.0;2.0;39.92;2019.0
Grunwald Górczyn ul. Romana Dmowskiego;Poznañ;2.0;5469.0;523.817.991;168.916.385;483200.0;2.0;65.27;2021.0
Ochota;Warszawa;1.0;7116.0;52.212.225;209.726.299;632100.0;2.0;48.16;1963.0
Nowe Miasto Malta ul. Katowicka;Poznañ;2.0;5743.0;523.973.449;169.619.394;443362.5;3.0;50.67;2022.0
Targówek;Warszawa;6.0;10439.0;522.751.918;210.580.854;350000.0;1.0;33.1;1982.0
Wola ul. Juliusza Ordona;Warszawa;1.0;12844.0;522.319.581;210.067.249;622088.0;3.0;59.53;2021.0
Ochota Opaczewska;Warszawa;3.0;18109.0;5.221.081.745;20.973.777.053.052.600;1490000.0;4.0;139.4;2001.0
Bia³o³êka Józefa Mehoffera;Warszawa;0.0;10694.0;523.421.232;20.971.726;511576.0;3.0;61.71;2020.0
Praga-Po³udnie Goc³aw ul. Jana Nowaka-Jeziorañskiego;Warszawa;2.0;10346.0;522.307;211.053;490000.0;2.0;38.0;2014.0
Œródmieœcie;Warszawa;4.0;11727.0;522.328.098;21.019.067;1384029.0;3.0;121.47;2012.0
Grunwald;Poznañ;8.0;3947.0;52.404.212;16.882.542;423067.13;3.0;61.01;2020.0
Stare Miasto Naramowice ul. Czarnucha;Poznañ;2.0;1913.0;524.499.763;169.527.562;326521.8;2.0;45.54;2020.0
Pr¹dnik Bia³y Stefana Banacha;Kraków;5.0;27251.0;501.015.333;199.640.995;468300.0;2.0;44.6;2021.0
Bielany Wrzeciono;Warszawa;10.0;14090.0;522.915.543;209.450.519;380000.0;2.0;37.0;1967.0
Dêbniki Ruczaj ul. Ruczaj 43;Kraków;2.0;20794.0;5.002.802;199.173.553;425000.0;2.0;45.0;2012.0
Stare Miasto Bonerowska;Kraków;2.0;25618.0;50.059.063;199.457.319;620000.0;2.0;61.0;1920.0
Stare Miasto Pi¹tkowo;Poznañ;2.0;2554.0;524.006.632;1.691.973.259.178.080;1100000.0;6.0;136.47;2020.0
Mokotów Taœmowa;Warszawa;5.0;7680.0;522.319.581;210.067.249;639000.0;2.0;40.3;2020.0
Pr¹dnik Bia³y Azory;Kraków;8.0;21959.0;50.089.965;1.990.583.066.597.110;325000.0;2.0;36.9;1970.0
Œródmieœcie;Warszawa;0.0;15378.0;522.328.098;21.019.067;799000.0;2.0;47.0;1956.0
Podgórze Ignacego Krasickiego;Kraków;3.0;22049.0;500.390.751;19.939.064;389000.0;2.0;38.09;1970.0
Grunwald £azarz Romana Dmowskiego;Poznañ;0.0;2397.0;5.238.180.945;16.894.019.561.279.500;285000.0;2.0;38.0;1980.0
Praga-Po³udnie;Warszawa;3.0;8535.0;522.373.961;210.712.578;990000.0;4.0;72.8;1939.0
Krowodrza Kazimierza Wielkiego;Kraków;3.0;27321.0;50.073.573;199.193.678;454275.0;2.0;33.65;2020.0
Nowe Miasto Rataje os. Or³a Bia³ego;Poznañ;3.0;1591.0;523.784.821;169.657.192;443000.0;3.0;64.8;1980.0
Bia³o³êka;Warszawa;2.0;12728.0;523.196.649;210.211.773;459000.0;3.0;63.0;1989.0
Dêbniki Ruczaj ul. dr. Jana Piltza;Kraków;1.0;19165.0;500.076.191;198.888.826;399000.0;2.0;41.11;2020.0
Pr¹dnik Czerwony ul. Promienistych;Kraków;2.0;24063.0;500.858.369;199.714.303;689724.0;3.0;82.11;2021.0
Podgórze Duchackie Wola Duchacka Walerego S³awka;Kraków;1.0;24266.0;500.205.244;199.601.785;719000.0;4.0;88.73;2021.0
Nowe Miasto Rataje;Poznañ;1.0;4599.0;523.901.295;169.535.909;437683.0;3.0;60.37;2021.0
Wilanów Sarmacka 21;Warszawa;3.0;8603.0;521.565.147;2.108.293.741.636.330;900000.0;3.0;76.64;2009.0
Praga-Po³udnie;Warszawa;10.0;17990.0;522.373.961;210.712.578;650000.0;3.0;54.0;2004.0
Ursus Dzieci Warszawy;Warszawa;3.0;16987.0;521.906.514;209.125.341;376900.0;2.0;40.0;2021.0
Podgórze Duchackie Na Koz³ówce;Kraków;0.0;18864.0;500.211.081;199.777.488;439000.0;3.0;47.0;1970.0
Stare Miasto œw. Jana;Kraków;2.0;29082.0;5.006.618.855;1.994.151.811.639.790;1499500.0;5.0;89.88;1824.0
Wola Bellottiego;Warszawa;6.0;17821.0;522.424.641;209.820.334;1106000.0;3.0;72.0;2011.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;2.0;18556.0;500.492.242;199.703.793;469000.0;2.0;40.96;2021.0
Podgórze Duchackie Wola Duchacka;Kraków;0.0;29748.0;500.146.222;19.953.758;759000.0;4.0;84.17;2021.0
Praga-Po³udnie ul. Perkuna;Warszawa;4.0;9491.0;522.312.355;211.046.356;1450000.0;4.0;148.03;1995.0
Wilanów;Warszawa;2.0;10853.0;521.530.829;211.104.411;3000000.0;4.0;184.0;2012.0
Podgórze Stare Podgórze Lwowska;Kraków;2.0;30302.0;500.451.784;199.530.094;471900.0;1.0;36.3;2020.0
Grzegórzki ul. p³k. Francesco Nullo;Kraków;9.0;28798.0;500.469.432;19.997.153.435.836.600;887328.0;3.0;75.84;2022.0
Pr¹dnik Bia³y Henryka Pachoñskiego;Kraków;4.0;21465.0;500.949.773;19.920.405.494.289.900;319293.0;1.0;27.29;2021.0
Grzegórzki;Kraków;3.0;27097.0;5.006.497.215;19.968.825.516.425.300;452088.0;1.0;35.88;2021.0
Bia³o³êka Skarbka z Gór;Warszawa;2.0;16682.0;523.228.184;210.576.574;425000.0;2.0;54.3;2001.0
Œródmieœcie Œródmieœcie Pó³nocne;Warszawa;6.0;18038.0;522.402.106;21.018.851.115.550.400;379000.0;1.0;20.5;1967.0
Nowa Huta;Kraków;2.0;23139.0;50.080.618.650.000.000;20.129.332.198.005.200;389000.0;2.0;44.0;1950.0
Grzegórzki;Kraków;0.0;27031.0;5.006.497.215;19.968.825.516.425.300;580000.0;3.0;56.0;1955.0
Krowodrza Kazimierza Wielkiego;Kraków;4.0;21471.0;50.073.573;199.193.678;785000.0;4.0;70.01;1994.0
Podgórze Zab³ocie Stanis³awa Klimeckiego;Kraków;5.0;30308.0;500.492.242;199.703.793;1099000.0;3.0;74.87;2022.0
Wola ¯elazna;Warszawa;5.0;17249.0;522.402.734;209.868.477;624000.0;3.0;48.47;1972.0
Grzegórzki Fabryczna;Kraków;4.0;25042.0;50.058.444;199.702.351;1468500.0;4.0;97.9;2020.0
Podgórze;Kraków;2.0;30254.0;500.430.999;199.529.614;539000.0;3.0;50.8;2020.0
Dêbniki Kliny-Zacisze bpa. A. Ma³ysiaka;Kraków;3.0;29805.0;499.988.318;198.938.784;490866.0;4.0;71.14;2021.0
£agiewniki-Borek Fa³êcki Borek Fa³êcki ¯ywiecka;Kraków;3.0;23732.0;50.014.117;199.179.187;647000.0;3.0;67.0;2020.0
Je¿yce So³acz;Poznañ;2.0;4893.0;5.242.260.185;16.917.530.008.421.300;499000.0;3.0;73.0;1941.0
Podgórze Duchackie Kurdwanów;Kraków;1.0;21798.0;500.084.756;199.591.527;550000.0;3.0;62.0;1985.0
Stare Miasto ul. Szyperska;Poznañ;0.0;2439.0;524.117.261;169.408.925;426000.0;2.0;42.6;2005.0
Bie¿anów-Prokocim ul. Mariana Domaga³y;Kraków;2.0;27841.0;500.219.561;200.509.824;329840.0;3.0;53.2;2021.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;3.0;21004.0;500.242.313;19.959.569;409000.0;2.0;44.21;2021.0
Mokotów Kartaginy;Warszawa;10.0;8220.0;521.748.033;210.565.982;369000.0;2.0;31.0;1976.0
Zwierzyniec Niezapominajek;Kraków;3.0;26980.0;50.068.948;198.418.174;695000.0;2.0;55.0;2008.0
Mokotów;Warszawa;2.0;6586.0;521.939.874;210.457.809;569000.0;3.0;51.0;2021.0
Wawer ul. Przylaszczkowa;Warszawa;2.0;12433.0;521.545.742;211.945.313;466990.0;3.0;54.94;2022.0
Krowodrza;Kraków;2.0;22890.0;5.007.087.985;1.991.656.311.814.470;427000.0;2.0;36.0;1970.0
Stare Miasto;Poznañ;2.0;1817.0;524.087.213;169.336.538;615000.0;2.0;53.0;2014.0
W³ochy Raków ul. Przedpole 9;Warszawa;5.0;6604.0;521.927.263;209.416.381;349999.0;2.0;28.04;2020.0
Œródmieœcie;Warszawa;5.0;16362.0;522.328.098;21.019.067;729000.0;2.0;51.0;1956.0
Je¿yce Strzeszyn ul. Owidiusza;Poznañ;0.0;549.0;524.467.464;168.744.922;470000.0;3.0;72.4;1995.0
